book_id,title,authors
248484,Book of a Thousand Days,"Shannon Hale, James Noel Smith"
194366,The Return of Sherlock Holmes,Arthur Conan Doyle
23522,Mythology: Timeless Tales of Gods and Heroes,"Edith Hamilton, Steele Savage"
401679,Llama Llama Red Pajama,Anna Dewdney
23577,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right,Al Franken
597,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman
26827675,Troublemaker: Surviving Hollywood and Scientology,"Leah Remini, Rebecca Paley"
9589,Hocus Pocus,Kurt Vonnegut Jr.
55398,"House of Chains (The Malazan Book of the Fallen, #4)",Steven Erikson
6662883,Oz: The Wonderful Wizard of Oz,"Eric Shanower, Skottie Young, L. Frank Baum"
6667514,The Checklist Manifesto: How to Get Things Right,Atul Gawande
682761,The Nazi Officer's Wife: How One Jewish Woman Survived the Holocaust,"Edith Hahn Beer, Susan Dworkin, Susan Sarandon, Julia Ormond, Rory Kennedy"
85459,Northern Lights,Nora Roberts
6361871,The Pioneer Woman Cooks: Recipes from an Accidental Country Girl,Ree Drummond
13644055,"Opposition (Lux, #5)",Jennifer L. Armentrout
30271,"Incubus Dreams (Anita Blake, Vampire Hunter, #12)",Laurell K. Hamilton
22435,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Brian Greene
31099,Babyville,Jane Green
6202318,"A Touch of Dead (Sookie Stackhouse, #4.1, #4.3, #5.1, #7.1, #8.1)",Charlaine Harris
380975,"K is for Killer (Kinsey Millhone, #11)",Sue Grafton
11507,My Name Is Asher Lev,Chaim Potok
27528,"Nicolae (Left Behind, #3)","Tim LaHaye, Jerry B. Jenkins"
15793184,Calling Me Home,Julie Kibler
6289920,"Covet (Fallen Angels, #1)",J.R. Ward
6600137,"Captivate (Need, #2)",Carrie Jones
4961048,Wishful Drinking,Carrie Fisher
21717,"Triptych (Will Trent, #1)",Karin Slaughter
300225,Bloodline,Sidney Sheldon
352921,"A Fatal Grace (Chief Inspector Armand Gamache, #2)",Louise Penny
7156505,"The 9th Judgment  (Women's Murder Club, #9)","James Patterson, Maxine Paetro"
13353667,Zoo,"James Patterson, Michael Ledwidge"
9465845,"Vespers Rising (The 39 Clues, #11)","Rick Riordan, Gordon Korman, Peter Lerangis, Jude Watson"
29501,"The End of Faith: Religion, Terror, and the Future of Reason",Sam Harris
1902241,"The Adoration of Jenna Fox (Jenna Fox Chronicles, #1)",Mary E. Pearson
7592279,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",John Flanagan
24812,The Complete Calvin and Hobbes,Bill Watterson
23686,"Ranma ½, Vol. 1 (Ranma ½ (US 2nd), #1)",Rumiko Takahashi
2815590,Serena,Ron Rash
94799,Ghost Soldiers: The Epic Account of World War II's Greatest Rescue Mission,Hampton Sides
12007,"Use of Weapons (Culture, #3)",Iain M. Banks
17267122,"Pulse (Collide, #2)",Gail McHugh
115076,Love Walked In,Marisa de los Santos
92143,Bone: The Complete Edition,Jeff Smith
2479827,"Eragon, Eldest & Brisingr (Inheritance, #1-3)",Christopher Paolini
5941233,"Thirst No. 1: The Last Vampire, Black Blood, and Red Dice (Thirst, #1)",Christopher Pike
11741,Housekeeping,Marilynne Robinson
511614,"The 101 Dalmatians (The Hundred and One Dalmatians, #1)","Dodie Smith, Michael Dooling"
119389,Windmills of the Gods,Sidney Sheldon
747746,The Curious Case of Benjamin Button,F. Scott Fitzgerald
38262,Moll Flanders,Daniel Defoe
175675,Ragtime,E.L. Doctorow
35921,"On Basilisk Station (Honor Harrington, #1)",David Weber
3272165,Bad Science,Ben Goldacre
80642,Garlic and Sapphires: The Secret Life of a Critic in Disguise,Ruth Reichl
6891433,"Panserhjerte (Harry Hole, #8)",Jo Nesbø
24094,"Wolf-Speaker (Immortals, #2)",Tamora Pierce
8135807,"Rock Me (Ross Siblings, #2)",Cherrie Lynn
6748,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace
98413,"Nana, Vol. 1 (Nana, #1)",Ai Yazawa
298567,"Revenge of the Witch (The Last Apprentice / Wardstone Chronicles, #1)","Joseph Delaney, Patrick  Arrasmith"
32257,"The Sinner (Rizzoli & Isles, #3)",Tess Gerritsen
6250169,"Unseen Academicals (Discworld, #37; Rincewind #8)",Terry Pratchett
11071466,Second Chance Summer,Morgan Matson
381704,Bergdorf Blondes,Plum Sykes
17162,"The Chocolate War (Chocolate War, #1)",Robert Cormier
14118,Beauty and the Beast (Disney),"Teddy Slater, Ron Dias, Ric González"
22836957,The Revenant,Michael Punke
25104,The Wake (The Sandman #10),"Neil Gaiman, Michael Zulli, Jon J. Muth, Charles Vess, Mikal Gilmore"
2615,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business (Collins Business Essentials),Clayton M. Christensen
765281,Lady and the Tramp,"Teddy Slater, Bill Langley, Ron Dias, Walt Disney Company"
153795,"Squire (Protector of the Small, #3)",Tamora Pierce
1821571,"Snakehead (Alex Rider, #7)",Anthony Horowitz
10560331,"Out of Sight, Out of Time (Gallagher Girls, #5)",Ally Carter
15778138,"Just for Now (Sea Breeze, #4)",Abbi Glines
17286958,Killing Jesus: A History,"Bill O'Reilly, Martin Dugard"
183822,"Sandstorm (Sigma Force, #1)",James Rollins
173673,A Course in Miracles,Foundation for Inner Peace
18656030,"Cibola Burn (The Expanse, #4)",James S.A. Corey
353814,The Charm School,Nelson DeMille
332631,"Y: The Last Man, Vol. 2: Cycles (Y: The Last Man, #2)","Brian K. Vaughan, Pia Guerra, José Marzán Jr."
3475268,"White Witch, Black Curse (The Hollows, #7)",Kim Harrison
19793,The Power of Intention: Learning to Co-create Your World Your Way,Wayne W. Dyer
93426,Genghis Khan and the Making of the Modern World,Jack Weatherford
126609,Sister Carrie,Theodore Dreiser
9409469,"The Gray Wolf Throne (Seven Realms, #3)",Cinda Williams Chima
1362193,"Laskar Pelangi (Tetralogi Laskar Pelangi, #1)",Andrea Hirata
7904429,"Scott Pilgrim, Volume 6: Scott Pilgrim's Finest Hour",Bryan Lee O'Malley
31623,"Blow Fly (Kay Scarpetta, #12)",Patricia Cornwell
33443,"Chocolate Chip Cookie Murder (Hannah Swensen, #1)",Joanne Fluke
9729504,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",Mitchell Zuckoff
7247854,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Sam Kean
52635,The Hellbound Heart,Clive Barker
17704903,Empty Mansions: The Mysterious Life of Huguette Clark and the Spending of a Great American Fortune,"Bill Dedman, Paul Clark Newell Jr."
6457081,Remarkable Creatures ,Tracy Chevalier
3558003,"Lord of Misrule (The Morganville Vampires, #5)",Rachel Caine
39031,"The Cabinet of Curiosities (Pendergast, #3)","Douglas Preston, Lincoln Child"
498641,The Practice of the Presence of God,Brother Lawrence
12191246,"Second Son (Jack Reacher, #15.5)",Lee Child
20620995,Take Me with You,Catherine Ryan Hyde
9820,Crossing to Safety,Wallace Stegner
9440448,"Buried Prey (Lucas Davenport, #21)",John Sandford
13497505,Love Does: Discover a Secretly Incredible Life in an Ordinary World,Bob Goff
106835,The Intelligent Investor (Collins Business Essentials),"Benjamin Graham, Jason Zweig, Warren Buffett"
2095,The Universe in a Nutshell,Stephen Hawking
9300768,"The Heroes (First Law World, #5)",Joe Abercrombie
1001896,The Real Mother Goose,Blanche Fisher Wright
5296,An Ideal Husband,Oscar Wilde
42058,Richard III,"William Shakespeare, John Jowett"
22557520,"After (After, #1)",Anna Todd
1966969,"Fire Study (Study, #3)",Maria V. Snyder
11734,"The Human Stain (The American Trilogy, #3)",Philip Roth
16303287,The Bane Chronicles,"Cassandra Clare, Sarah Rees Brennan, Maureen Johnson, Cassandra Jean"
409918,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #12)",Michael Connelly
13312527,"The Opportunist (Love Me with Lies, #1)",Tarryn Fisher
14096,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life",Jon Kabat-Zinn
50144,Kitchen,"Banana Yoshimoto, Megan Backus"
123543,"The Bourne Legacy (Jason Bourne, #4)",Eric Van Lustbader
129619,"A Kingdom of Dreams (Westmoreland, #1)",Judith McNaught
7095831,"Ship Breaker (Ship Breaker, #1)",Paolo Bacigalupi
385742,"Gregor and the Prophecy of Bane (Underland Chronicles, #2)",Suzanne Collins
85733,Beach Road,"James Patterson, Peter de Jonge"
9802372,"The Name of the Star (Shades of London, #1)",Maureen Johnson
325085,Nicholas Nickleby,"Charles Dickens, Mark Ford"
4673605,"Dean Koontz's Frankenstein, Volume 1: Prodigal Son","Dean Koontz, Kevin J. Anderson, Chuck Dixon, Brett Booth"
12651,The Social Contract,"Jean-Jacques Rousseau, Maurice Cranston"
3002300,"Chains (Seeds of America, #1)",Laurie Halse Anderson
53447,El túnel,Ernesto Sabato
110331,The Federalist Papers,"Alexander Hamilton, James Madison, John Jay, Philo-Publius, Clinton Rossiter, Charles R. Kessler"
272315,Keeping You a Secret,Julie Anne Peters
25242224,"The Story of the Lost Child (The Neapolitan Novels, #4)","Elena Ferrante, Ann Goldstein"
1629601,The Disreputable History of Frankie Landau-Banks,E. Lockhart
6578507,The Postmistress,"Sarah Blake, Orlagh Cassidy"
10790277,"Rise of Empire (The Riyria Revelations, #3-4)",Michael J. Sullivan
657371,Tweak: Growing Up On Methamphetamines,Nic Sheff
10836728,"The Rook (The Checquy Files, #1)",Daniel O'Malley
44170,"The Looking Glass Wars (The Looking Glass Wars, #1)",Frank Beddor
2241558,"The Other Queen (The Plantagenet and Tudor Novels, #15)",Philippa Gregory
6261961,Labor Day,Joyce Maynard
7576115,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",Terry Pratchett
17831614,"Beautiful Player (Beautiful Bastard, #3)",Christina Lauren
18077903,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration","Ed Catmull, Amy Wallace"
91760,The Diary of Frida Kahlo: An Intimate Self-Portrait,"Frida Kahlo, Carlos Fuentes, Sarah M. Lowe"
11580,Creepshow,"Stephen King, Bernie Wrightson, Michele Wrightson"
10785687,Harry Potter Page to Screen: The Complete Filmmaking Journey,Bob McCabe
29925,"Gods and Generals (The Civil War Trilogy, #1)",Jeff Shaara
2712967,The Darkest Pleasure (Lords of the Underworld #3),Gena Showalter
151370,"Many Waters (A Wrinkle in Time Quintet, #4)",Madeleine L'Engle
598159,"Panda Bear, Panda Bear, What Do You See?","Bill Martin Jr., Eric Carle"
8701129,"Love You More (Tessa Leoni, #1; Detective D.D. Warren, #5)",Lisa Gardner
792161,"War Horse (War Horse, #1)",Michael Morpurgo
336161,The Grouchy Ladybug,Eric Carle
21685,"A Drink Before the War (Kenzie & Gennaro, #1)",Dennis Lehane
657034,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",Chelsea Cain
12820360,"Edenbrooke (Edenbrooke, #1)",Julianne Donaldson
16248311,The Perfume Collector,Kathleen Tessaro
15704001,"Seduction and Snacks (Chocolate Lovers, #1)",Tara Sivec
15768191,"Sweet Peril (Sweet, #2)",Wendy Higgins
39030,"Reliquary (Pendergast, #2)","Douglas Preston, Lincoln Child"
8459594,"Blood, Bones, and Butter: The Inadvertent Education of a Reluctant Chef",Gabrielle Hamilton
140302,"Poirot Investiga (Hércules Poirot, #3)",Agatha Christie
10,"Harry Potter Collection (Harry Potter, #1-6)",J.K. Rowling
30016,The Naked Sun (Robot #2),Isaac Asimov
114230,Bartleby the Scrivener,Herman Melville
23512999,The Bazaar of Bad Dreams,Stephen King
9835731,"The Hypnotist (Joona Linna, #1)","Lars Kepler, Ann Long"
76658,"On a Pale Horse (Incarnations of Immortality, #1)",Piers Anthony
4902793,"Sookie Stackhouse 7-copy Boxed Set (Sookie Stackhouse, #1-7)",Charlaine Harris
43324,Are You Afraid of the Dark?,Sidney Sheldon
25378,The Dirt: Confessions of the World's Most Notorious Rock Band,"Tommy Lee, Vince Neil, Nikki Sixx, Neil Strauss, Mick Mars, Tommy Lee"
7797,Ten Apples Up On Top!,"Theo LeSieg, Roy McKie"
331319,An American Tragedy,"Theodore Dreiser, Richard R. Lingeman"
4645,The Snows of Kilimanjaro and Other Stories,Ernest Hemingway
673252,Anne McCaffrey's Dragonflight #1,"Brynne Stephens, Lela Dowling, Cynthia Martin, Anne McCaffrey"
9503336,Silver Girl,Elin Hilderbrand
22896,Practical Magic,Alice Hoffman
13536649,"Trapped (The Iron Druid Chronicles, #5)",Kevin Hearne
9475,"Midnight for Charlie Bone (The Children of the Red King, #1)",Jenny Nimmo
23395680,"Illuminae (The Illuminae Files, #1)","Amie Kaufman, Jay Kristoff"
140671,"The Black Company (The Chronicles of the Black Company, #1)",Glen Cook
42986,"War and Remembrance (The Henry Family, #2)",Herman Wouk
37034,The Woman in Black,"Susan Hill, John Lawrence"
239810,The Best Christmas Pageant Ever (The Herdmans #1),Barbara Robinson
5061675,"A Game of Thrones / A Clash of Kings (A Song of Ice and Fire, #1-2)",George R.R. Martin
9827,"King Rat (Asian Saga, #4)",James Clavell
8811134,"Fear (Gone, #5)",Michael  Grant
24422492,"Never Never: Part Two (Never Never, #2)","Colleen Hoover, Tarryn Fisher"
327255,The Fourth Protocol,Frederick Forsyth
10990,"Lord John and the Private Matter (Lord John Grey, #1)",Diana Gabaldon
9681214,"The Goddess Test (Goddess Test, #1)",Aimee Carter
36086,"The Ghost Map: The Story of London's Most Terrifying Epidemic - and How It Changed Science, Cities, and the Modern World",Steven Johnson
9297774,"Eve (Eve, #1)",Anna Carey
18353714,"The Target (Will Robie, #3)",David Baldacci
52372,On Photography,Susan Sontag
504420,"Protect and Defend (Mitch Rapp, #10)",Vince Flynn
5182,Songs in Ordinary Time,Mary McGarry Morris
40067,Thunderstruck,Erik Larson
1168341,"Physics of the Impossible: A Scientific Exploration into the World of Phasers, Force Fields, Teleportation, and Time Travel",Michio Kaku
15595,The Midwife's Apprentice,Karen Cushman
40200,The Crimson Petal and the White,Michel Faber
4701,A Spot of Bother,Mark Haddon
8709524,"Silver Shadows (Bloodlines, #5)",Richelle Mead
16255,"Tales of the City (Tales of the City, #1)",Armistead Maupin
100924,"Perelandra (Space Trilogy, #2)",C.S. Lewis
5510384,"Tricks (Tricks, #1)",Ellen Hopkins
7673,Eaters of the Dead,Michael Crichton
11100431,"Heir of Novron (The Riyria Revelations, #5-6)",Michael J. Sullivan
93261,The Legend of Sleepy Hollow,Washington Irving
3863861,Just the Sexiest Man Alive,Julie James
9436746,"10th Anniversary (Women's Murder Club, #10)","James Patterson, Maxine Paetro"
922991,The Island,Victoria Hislop
32441,The Good Guy,Dean Koontz
64948,Whispers,Dean Koontz
6777616,"The Weed That Strings the Hangman's Bag (Flavia de Luce, #2)",Alan Bradley
32422,Hideaway,Dean Koontz
634407,"Knots and Crosses (Inspector Rebus, #1)","Ian Rankin, Mircea Pricăjan"
48464,A Good Man is Hard to Find and Other Stories,Flannery O'Connor
138396,"The Walking Dead, Vol. 02: Miles Behind Us","Robert Kirkman, Charlie Adlard"
3828382,Tribes: We Need You to Lead Us,Seth Godin
46815,Wasted: A Memoir of Anorexia and Bulimia,Marya Hornbacher
7468160,Every Last One,Anna Quindlen
7505716,Alice's Adventures in Wonderland & Other Stories,"Lewis Carroll, John Tenniel"
6547188,"Black Magic Sanction (The Hollows, #8)",Kim Harrison
11505008,"Wheat Belly: Lose the Wheat, Lose the Weight, and Find Your Path Back to Health",William  Davis
18500665,"End of Days (Penryn & the End of Days, #3)",Susan Ee
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,"H.P. Lovecraft, August Derleth, Robert Bloch"
82192,"The Crystal Cave (Arthurian Saga, #1)",Mary  Stewart
8138071,"Pale Demon (The Hollows, #9)",Kim Harrison
160149,The Call of Cthulhu and Other Weird Stories,"H.P. Lovecraft, S.T. Joshi"
15015,"Conversations with God: An Uncommon Dialogue, Book 1",Neale Donald Walsch
23705512,You're Never Weird on the Internet (Almost),"Felicia Day, Joss Whedon"
7926569,Now You See Her,"James Patterson, Michael Ledwidge"
268601,"Glory in Death (In Death, #2)",J.D. Robb
16002136,"Hawkeye, Volume 1: My Life as a Weapon","Matt Fraction, David Aja, Javier Pulido, Matt Hollingsworth, Chris Eliopoulos, Alan Davis"
11312,"Over Sea, Under Stone (The Dark Is Rising, #1)",Susan Cooper
6375845,Batman: Hush,"Jeph Loeb, Jim Lee, Scott Williams, Alex Sinclair, Richard Starkings"
11299,After the Quake,"Haruki Murakami, Jay Rubin"
6405929,"I, Alex Cross (Alex Cross, #16)",James Patterson
53498,"Love That Dog (Jack, #1)",Sharon Creech
73864,A Man Named Dave (Dave Pelzer #3),Dave Pelzer
121927,"Danse Macabre (Anita Blake, Vampire Hunter, #14)",Laurell K. Hamilton
40425,"Tarzan of the Apes (Tarzan, #1)",Edgar Rice Burroughs
127586,"The White Dragon (Pern, #3)",Anne McCaffrey
26023,"Bright Lights, Big Ass: A Self-Indulgent, Surly, Ex-Sorority Girl's Guide to Why It Often Sucks in the City, or Who Are These Idiots and Why Do They All Live Next Door to Me?",Jen Lancaster
74998,"The Magic Faraway Tree (The Faraway Tree, #2)",Enid Blyton
17650,The Robber Bride,Margaret Atwood
2679633,"Pleasure Unbound (Demonica, #1)",Larissa Ione
1388813,"Midnight Awakening (Midnight Breed, #3)",Lara Adrian
542639,The Shock of the New,Robert Hughes
1611988,A Prisoner of Birth,Jeffrey Archer
6424184,"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever (Thirst, #2)",Christopher Pike
125963,Thr3e,Ted Dekker
347610,King Leopold's Ghost,Adam Hochschild
10830444,Guilty Wives,"James Patterson, David Ellis"
12283261,"Between the Lines (Between the Lines, #1)","Jodi Picoult, Samantha van Leer"
10059498,The Midwife's Confession,Diane Chamberlain
9635657,"Tales from a Not-So-Talented Pop Star (Dork Diaries, #3)",Rachel Renée Russell
10138607,Habibi,Craig Thompson
11093329,"The House of Silk (Sherlock Holmes, #1)",Anthony Horowitz
33808,"The Lion's Game (John Corey, #2)",Nelson DeMille
9761778,"Deity (Covenant, #3)",Jennifer L. Armentrout
116020,Walden & Civil Disobedience,"Henry David Thoreau, W.S. Merwin"
6236809,"Black Bird, Vol. 01 (Black Bird, #1)","Kanoko Sakurakouji, JN Productions, Pancha Diaz"
28678119,"Paper Princess (The Royals, #1)","Erin Watt, Elle Kennedy, Jen Frederick"
37426,Little Children,Tom Perrotta
99894,The Boys from Brazil,Ira Levin
884288,"Interesting Times (Discworld, #17; Rincewind #5)",Terry Pratchett
2003625,Dark Desires After Dusk (Immortals After Dark #6),Kresley Cole
169875,"Searching for Dragons (Enchanted Forest Chronicles, #2)","Patricia C. Wrede, Peter de Sève"
13330603,The Sandcastle Girls,Chris Bohjalian
7091713,"Kiss of Death (The Morganville Vampires, #8)","Rachel Caine, Cynthia Holloway"
17828418,"Fixed on You (Fixed, #1)",Laurelin Paige
3173558,"Maximum Ride, Vol. 1 (Maximum Ride: The Manga, #1)","James Patterson, NaRae Lee"
12099007,"The Last Boyfriend (Inn BoonsBoro, #2)","Nora Roberts, MacLeod Andrews"
10776592,"The Boy in the Suitcase (Nina Borg, #1)","Lene Kaaberbøl, Agnete Friis"
22571552,So You've Been Publicly Shamed,Jon Ronson
81779,The Symposium,"Plato, Christopher Gill"
11711,Vernon God Little,D.B.C. Pierre
76867,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",Michael Connelly
80670,Otherwise Known as Sheila the Great (Fudge #2),Judy Blume
58098,for colored girls who have considered suicide/when the rainbow is enuf,Ntozake Shange
26236956,The Obsession,Nora Roberts
30228,"Micah (Anita Blake, Vampire Hunter, #13)",Laurell K. Hamilton
7060582,"Twice Bitten (Chicagoland Vampires, #3)",Chloe Neill
320167,"The Last Precinct (Kay Scarpetta, #11)",Patricia Cornwell
